folder,type,id,height,width,path
train,noisy,85,885,80,85_121551_85-121551-0099.npy
train,noisy,85,767,80,85_121551_85-121551-0058.npy
train,noisy,85,466,80,85_121551_85-121551-0032.npy
train,noisy,85,980,80,85_121551_85-121551-0106.npy
train,noisy,85,840,80,85_121551_85-121551-0121.npy
train,noisy,85,971,80,85_121551_85-121551-0028.npy
train,noisy,85,945,80,85_121551_85-121551-0126.npy
train,noisy,1819,784,80,1819_144391_1819-144391-0001.npy
train,noisy,1819,751,80,1819_144402_1819-144402-0031.npy
train,noisy,1819,636,80,1819_144401_1819-144401-0015.npy
train,noisy,1819,922,80,1819_144391_1819-144391-0033.npy
train,noisy,1819,797,80,1819_144402_1819-144402-0036.npy
train,noisy,1819,357,80,1819_144402_1819-144402-0032.npy
train,noisy,1819,386,80,1819_144398_1819-144398-0012.npy
train,noisy,1819,767,80,1819_144391_1819-144391-0006.npy
train,noisy,1819,719,80,1819_144402_1819-144402-0019.npy
train,noisy,1819,968,80,1819_144401_1819-144401-0011.npy
train,noisy,1819,715,80,1819_144391_1819-144391-0037.npy
train,noisy,1819,916,80,1819_144391_1819-144391-0000.npy
train,noisy,1819,303,80,1819_144398_1819-144398-0030.npy
train,noisy,1819,941,80,1819_144398_1819-144398-0025.npy
train,noisy,1819,778,80,1819_144391_1819-144391-0009.npy
train,noisy,1819,793,80,1819_144398_1819-144398-0017.npy
train,noisy,1819,583,80,1819_144401_1819-144401-0014.npy
train,noisy,1819,880,80,1819_144402_1819-144402-0001.npy
train,noisy,1819,523,80,1819_144401_1819-144401-0023.npy
train,noisy,1819,822,80,1819_144398_1819-144398-0015.npy
train,noisy,1819,824,80,1819_144402_1819-144402-0033.npy
train,noisy,1819,481,80,1819_144398_1819-144398-0003.npy
train,noisy,7424,890,80,7424_98598_7424-98598-0028.npy
train,noisy,7424,892,80,7424_98598_7424-98598-0025.npy
train,noisy,7424,619,80,7424_98608_7424-98608-0006.npy
train,noisy,7424,771,80,7424_98623_7424-98623-0001.npy
train,noisy,7424,931,80,7424_98608_7424-98608-0027.npy
train,noisy,7424,971,80,7424_98608_7424-98608-0037.npy
train,noisy,7424,908,80,7424_98608_7424-98608-0010.npy
train,noisy,7424,976,80,7424_98623_7424-98623-0023.npy
train,noisy,7424,1016,80,7424_98608_7424-98608-0011.npy
train,noisy,7424,948,80,7424_98608_7424-98608-0022.npy
train,noisy,7424,904,80,7424_98608_7424-98608-0016.npy
train,noisy,7424,809,80,7424_98608_7424-98608-0026.npy
train,noisy,7424,961,80,7424_98623_7424-98623-0000.npy
train,noisy,6084,374,80,6084_2159_6084-2159-0095.npy
train,noisy,6084,889,80,6084_2159_6084-2159-0067.npy
train,noisy,6084,930,80,6084_2159_6084-2159-0057.npy
train,noisy,6084,927,80,6084_2159_6084-2159-0015.npy
train,noisy,6084,249,80,6084_2159_6084-2159-0083.npy
train,noisy,6084,681,80,6084_2159_6084-2159-0089.npy
train,noisy,6084,944,80,6084_2159_6084-2159-0017.npy
train,noisy,6084,962,80,6084_2159_6084-2159-0005.npy
train,noisy,6084,892,80,6084_2159_6084-2159-0063.npy
train,noisy,6084,787,80,6084_2159_6084-2159-0066.npy
train,noisy,6084,899,80,6084_2159_6084-2159-0085.npy
train,noisy,6084,964,80,6084_2159_6084-2159-0001.npy
train,noisy,6084,886,80,6084_2159_6084-2159-0012.npy
train,noisy,6084,909,80,6084_2159_6084-2159-0042.npy
train,noisy,6695,979,80,6695_252325_6695-252325-0009.npy
train,noisy,6695,831,80,6695_252325_6695-252325-0005.npy
train,noisy,6695,478,80,6695_252334_6695-252334-0001.npy
train,noisy,6695,956,80,6695_71407_6695-71407-0012.npy
train,noisy,6695,239,80,6695_252334_6695-252334-0030.npy
train,noisy,6695,960,80,6695_71407_6695-71407-0028.npy
train,noisy,6695,950,80,6695_252325_6695-252325-0035.npy
train,noisy,6695,692,80,6695_252325_6695-252325-0025.npy
train,noisy,6695,157,80,6695_71407_6695-71407-0008.npy
train,noisy,6695,961,80,6695_252334_6695-252334-0020.npy
train,noisy,8445,998,80,8445_281202_8445-281202-0056.npy
train,noisy,8445,845,80,8445_281202_8445-281202-0046.npy
train,noisy,8445,584,80,8445_281202_8445-281202-0054.npy
train,noisy,8445,909,80,8445_281202_8445-281202-0027.npy
train,noisy,8445,979,80,8445_281202_8445-281202-0029.npy
train,noisy,8445,959,80,8445_281202_8445-281202-0026.npy
train,noisy,8445,198,80,8445_281202_8445-281202-0051.npy
train,noisy,8445,490,80,8445_281203_8445-281203-0027.npy
train,noisy,8445,1044,80,8445_281202_8445-281202-0006.npy
train,noisy,8445,1021,80,8445_281203_8445-281203-0041.npy
train,noisy,8445,784,80,8445_281203_8445-281203-0044.npy
train,noisy,8445,899,80,8445_281202_8445-281202-0042.npy
train,noisy,8445,821,80,8445_281203_8445-281203-0050.npy
train,noisy,8445,614,80,8445_281202_8445-281202-0031.npy
train,noisy,8445,951,80,8445_281203_8445-281203-0079.npy
train,noisy,8445,677,80,8445_281203_8445-281203-0043.npy
train,noisy,8445,889,80,8445_281203_8445-281203-0065.npy
train,noisy,8445,948,80,8445_281202_8445-281202-0037.npy
train,noisy,8445,458,80,8445_281202_8445-281202-0022.npy
train,noisy,6121,501,80,6121_9014_6121-9014-0004.npy
train,noisy,6121,972,80,6121_8686_6121-8686-0015.npy
train,noisy,6121,1027,80,6121_8686_6121-8686-0017.npy
train,noisy,6121,712,80,6121_9014_6121-9014-0065.npy
train,noisy,6121,913,80,6121_9014_6121-9014-0071.npy
train,noisy,6121,914,80,6121_9014_6121-9014-0067.npy
train,noisy,6121,1041,80,6121_9014_6121-9014-0038.npy
train,noisy,6121,989,80,6121_8686_6121-8686-0035.npy
train,noisy,6121,929,80,6121_9014_6121-9014-0009.npy
train,noisy,6121,926,80,6121_9014_6121-9014-0016.npy
train,noisy,6121,965,80,6121_9014_6121-9014-0047.npy
train,noisy,6121,216,80,6121_8686_6121-8686-0008.npy
train,noisy,6121,568,80,6121_9014_6121-9014-0058.npy
train,noisy,6121,955,80,6121_9014_6121-9014-0003.npy
train,noisy,6121,932,80,6121_8686_6121-8686-0011.npy
train,noisy,6121,880,80,6121_8686_6121-8686-0027.npy
train,noisy,6121,258,80,6121_9014_6121-9014-0040.npy
train,noisy,8710,866,80,8710_295447_8710-295447-0003.npy
train,noisy,8710,886,80,8710_286293_8710-286293-0086.npy
train,noisy,8710,888,80,8710_286293_8710-286293-0021.npy
train,noisy,8710,781,80,8710_286293_8710-286293-0062.npy
train,noisy,8710,836,80,8710_295447_8710-295447-0019.npy
train,noisy,8710,988,80,8710_286293_8710-286293-0058.npy
train,noisy,8710,941,80,8710_295447_8710-295447-0015.npy
train,noisy,8710,254,80,8710_286293_8710-286293-0059.npy
train,noisy,8710,1006,80,8710_295447_8710-295447-0024.npy
train,noisy,8710,802,80,8710_295447_8710-295447-0013.npy
train,noisy,8710,1027,80,8710_286293_8710-286293-0055.npy
train,noisy,8710,916,80,8710_295447_8710-295447-0008.npy
train,noisy,8710,864,80,8710_286293_8710-286293-0051.npy
train,noisy,283,972,80,283_130638_283-130638-0062.npy
train,noisy,283,835,80,283_130638_283-130638-0016.npy
train,noisy,283,969,80,283_130638_283-130638-0012.npy
train,noisy,283,933,80,283_130638_283-130638-0020.npy
train,noisy,283,998,80,283_130638_283-130638-0047.npy
train,noisy,283,993,80,283_130638_283-130638-0011.npy
train,noisy,283,649,80,283_130638_283-130638-0057.npy
train,noisy,283,843,80,283_130638_283-130638-0009.npy
train,noisy,283,922,80,283_130638_283-130638-0050.npy
train,noisy,3020,723,80,3020_892_3020-892-0072.npy
train,noisy,3020,739,80,3020_888_3020-888-0011.npy
train,noisy,3020,1031,80,3020_892_3020-892-0028.npy
train,noisy,3020,968,80,3020_892_3020-892-0030.npy
train,noisy,3020,526,80,3020_888_3020-888-0033.npy
train,noisy,3020,309,80,3020_888_3020-888-0026.npy
train,noisy,3020,989,80,3020_892_3020-892-0012.npy
train,noisy,3020,831,80,3020_888_3020-888-0020.npy
train,noisy,3020,933,80,3020_888_3020-888-0018.npy
train,noisy,3020,921,80,3020_888_3020-888-0061.npy
train,noisy,3020,908,80,3020_892_3020-892-0048.npy
train,noisy,3020,861,80,3020_888_3020-888-0002.npy
train,noisy,3020,886,80,3020_888_3020-888-0021.npy
train,noisy,3020,346,80,3020_888_3020-888-0027.npy
train,noisy,3020,887,80,3020_888_3020-888-0039.npy
train,noisy,3020,943,80,3020_892_3020-892-0006.npy
train,noisy,3020,156,80,3020_888_3020-888-0050.npy
train,noisy,3020,836,80,3020_892_3020-892-0058.npy
train,noisy,3020,855,80,3020_892_3020-892-0043.npy
train,noisy,3020,636,80,3020_888_3020-888-0055.npy
train,noisy,3020,984,80,3020_892_3020-892-0066.npy
train,noisy,3020,987,80,3020_892_3020-892-0008.npy
train,noisy,6351,684,80,6351_64714_6351-64714-0050.npy
train,noisy,6351,869,80,6351_65787_6351-65787-0022.npy
train,noisy,6351,288,80,6351_64714_6351-64714-0001.npy
train,noisy,6351,750,80,6351_64714_6351-64714-0015.npy
train,noisy,6351,498,80,6351_65787_6351-65787-0026.npy
train,noisy,6351,812,80,6351_64714_6351-64714-0036.npy
train,noisy,6351,973,80,6351_64714_6351-64714-0004.npy
train,noisy,6351,454,80,6351_64714_6351-64714-0000.npy
train,noisy,6351,862,80,6351_64714_6351-64714-0023.npy
train,noisy,6351,1031,80,6351_64714_6351-64714-0019.npy
train,noisy,1695,852,80,1695_142312_1695-142312-0084.npy
train,noisy,1695,333,80,1695_142312_1695-142312-0045.npy
train,noisy,1695,648,80,1695_142312_1695-142312-0035.npy
train,noisy,1695,234,80,1695_142312_1695-142312-0047.npy
train,noisy,1695,412,80,1695_142312_1695-142312-0108.npy
train,noisy,1695,674,80,1695_142312_1695-142312-0026.npy
train,noisy,1695,906,80,1695_142312_1695-142312-0027.npy
train,noisy,1695,932,80,1695_142312_1695-142312-0085.npy
train,noisy,1695,439,80,1695_142312_1695-142312-0116.npy
train,noisy,1695,575,80,1695_142312_1695-142312-0094.npy
train,noisy,1695,718,80,1695_142312_1695-142312-0088.npy
train,noisy,1695,675,80,1695_142312_1695-142312-0039.npy
train,noisy,1695,549,80,1695_142312_1695-142312-0013.npy
train,noisy,1695,213,80,1695_142312_1695-142312-0107.npy
train,noisy,1695,722,80,1695_142312_1695-142312-0058.npy
train,noisy,1695,734,80,1695_142312_1695-142312-0065.npy
train,noisy,1695,1043,80,1695_142312_1695-142312-0086.npy
train,noisy,1695,742,80,1695_142312_1695-142312-0103.npy
train,noisy,1695,353,80,1695_142312_1695-142312-0119.npy
train,noisy,1695,983,80,1695_142312_1695-142312-0083.npy
train,noisy,2042,906,80,2042_134780_2042-134780-0053.npy
train,noisy,2042,813,80,2042_136442_2042-136442-0033.npy
train,noisy,2042,826,80,2042_148298_2042-148298-0011.npy
train,noisy,2042,922,80,2042_148298_2042-148298-0005.npy
train,noisy,2042,978,80,2042_136442_2042-136442-0028.npy
train,noisy,2042,679,80,2042_134780_2042-134780-0047.npy
train,noisy,2042,996,80,2042_134780_2042-134780-0010.npy
train,noisy,2042,890,80,2042_134780_2042-134780-0045.npy
train,noisy,2042,241,80,2042_136442_2042-136442-0037.npy
train,noisy,2042,996,80,2042_134780_2042-134780-0041.npy
train,noisy,2042,1046,80,2042_136442_2042-136442-0034.npy
train,noisy,2042,988,80,2042_136442_2042-136442-0024.npy
train,noisy,2042,803,80,2042_148298_2042-148298-0006.npy
train,noisy,2042,840,80,2042_148298_2042-148298-0030.npy
train,noisy,2042,988,80,2042_148298_2042-148298-0003.npy
train,noisy,2042,995,80,2042_134780_2042-134780-0025.npy
train,noisy,2042,811,80,2042_134780_2042-134780-0021.npy
train,noisy,2042,926,80,2042_148298_2042-148298-0000.npy
train,noisy,5136,609,80,5136_5094_5136-5094-0055.npy
train,noisy,5136,962,80,5136_5094_5136-5094-0010.npy
train,noisy,5136,713,80,5136_5094_5136-5094-0045.npy
train,noisy,5136,780,80,5136_24633_5136-24633-0000.npy
train,noisy,5136,1042,80,5136_53512_5136-53512-0046.npy
train,noisy,5136,279,80,5136_5094_5136-5094-0031.npy
train,noisy,5136,787,80,5136_53512_5136-53512-0031.npy
train,noisy,5136,224,80,5136_53512_5136-53512-0000.npy
train,noisy,5136,535,80,5136_24633_5136-24633-0046.npy
train,noisy,5136,669,80,5136_5094_5136-5094-0028.npy
train,noisy,5136,893,80,5136_24633_5136-24633-0009.npy
train,noisy,5136,360,80,5136_24633_5136-24633-0002.npy
train,noisy,5136,450,80,5136_5094_5136-5094-0041.npy
train,noisy,5136,931,80,5136_53512_5136-53512-0028.npy
train,noisy,5136,913,80,5136_24633_5136-24633-0024.npy
train,noisy,5136,780,80,5136_24633_5136-24633-0030.npy
train,noisy,5136,1002,80,5136_53512_5136-53512-0045.npy
train,noisy,5136,334,80,5136_53512_5136-53512-0001.npy
train,noisy,5136,807,80,5136_5094_5136-5094-0019.npy
train,noisy,5136,912,80,5136_5094_5136-5094-0018.npy
train,noisy,1977,932,80,1977_133046_1977-133046-0039.npy
train,noisy,1977,891,80,1977_133046_1977-133046-0073.npy
train,noisy,1977,938,80,1977_147187_1977-147187-0027.npy
train,noisy,1977,1010,80,1977_133046_1977-133046-0011.npy
train,noisy,1977,957,80,1977_147187_1977-147187-0017.npy
train,noisy,1977,184,80,1977_147187_1977-147187-0049.npy
train,noisy,1977,851,80,1977_147187_1977-147187-0012.npy
train,noisy,1977,528,80,1977_147187_1977-147187-0039.npy
train,noisy,1977,967,80,1977_133046_1977-133046-0058.npy
train,noisy,1977,688,80,1977_133046_1977-133046-0031.npy
train,noisy,1977,870,80,1977_147187_1977-147187-0014.npy
train,noisy,1977,800,80,1977_133046_1977-133046-0053.npy
train,noisy,1977,940,80,1977_133046_1977-133046-0060.npy
train,noisy,1977,184,80,1977_133046_1977-133046-0035.npy
train,noisy,1977,929,80,1977_147187_1977-147187-0004.npy
train,noisy,1977,913,80,1977_147187_1977-147187-0018.npy
train,noisy,1977,965,80,1977_147187_1977-147187-0021.npy
train,noisy,1977,147,80,1977_133046_1977-133046-0017.npy
train,noisy,1977,469,80,1977_133046_1977-133046-0041.npy
train,noisy,1977,937,80,1977_133046_1977-133046-0074.npy
train,noisy,1977,866,80,1977_133046_1977-133046-0047.npy
train,noisy,1977,819,80,1977_147187_1977-147187-0054.npy
train,noisy,1179,968,80,1179_138367_1179-138367-0044.npy
train,noisy,1179,652,80,1179_136599_1179-136599-0034.npy
train,noisy,1179,972,80,1179_136599_1179-136599-0022.npy
train,noisy,1179,960,80,1179_138367_1179-138367-0038.npy
train,noisy,1179,926,80,1179_138367_1179-138367-0020.npy
train,noisy,1179,979,80,1179_139203_1179-139203-0047.npy
train,noisy,1179,889,80,1179_139203_1179-139203-0043.npy
train,noisy,1179,795,80,1179_139203_1179-139203-0018.npy
train,noisy,1179,814,80,1179_136599_1179-136599-0014.npy
train,noisy,1179,938,80,1179_139203_1179-139203-0020.npy
train,noisy,1179,1008,80,1179_136599_1179-136599-0004.npy
train,noisy,1179,975,80,1179_139203_1179-139203-0046.npy
train,noisy,1179,971,80,1179_139203_1179-139203-0031.npy
train,noisy,1179,948,80,1179_138367_1179-138367-0009.npy
train,noisy,1179,467,80,1179_138367_1179-138367-0028.npy
train,noisy,1179,866,80,1179_139203_1179-139203-0005.npy
train,noisy,1179,924,80,1179_139203_1179-139203-0033.npy
train,noisy,1179,760,80,1179_136599_1179-136599-0008.npy
train,noisy,1179,916,80,1179_136599_1179-136599-0024.npy
train,noisy,1179,894,80,1179_136599_1179-136599-0006.npy
train,noisy,4706,961,80,4706_18009_4706-18009-0020.npy
train,noisy,4706,966,80,4706_18009_4706-18009-0015.npy
train,noisy,4706,917,80,4706_18009_4706-18009-0027.npy
train,noisy,4706,753,80,4706_28494_4706-28494-0043.npy
train,noisy,4706,986,80,4706_28494_4706-28494-0011.npy
train,noisy,4706,951,80,4706_28494_4706-28494-0042.npy
train,noisy,4706,912,80,4706_28494_4706-28494-0017.npy
train,noisy,4706,891,80,4706_28495_4706-28495-0008.npy
train,noisy,4706,330,80,4706_18009_4706-18009-0000.npy
train,noisy,4706,897,80,4706_18009_4706-18009-0010.npy
train,noisy,4706,692,80,4706_18009_4706-18009-0016.npy
train,noisy,4706,170,80,4706_28495_4706-28495-0002.npy
train,noisy,4706,986,80,4706_28494_4706-28494-0014.npy
train,noisy,4706,792,80,4706_18009_4706-18009-0003.npy
train,noisy,4706,962,80,4706_18009_4706-18009-0043.npy
train,noisy,4706,514,80,4706_28494_4706-28494-0030.npy
train,noisy,4706,445,80,4706_28495_4706-28495-0016.npy
train,noisy,4706,266,80,4706_28494_4706-28494-0008.npy
train,noisy,4706,1032,80,4706_28495_4706-28495-0018.npy
train,noisy,4706,588,80,4706_28494_4706-28494-0032.npy
train,noisy,6670,974,80,6670_112764_6670-112764-0004.npy
train,noisy,6670,982,80,6670_112764_6670-112764-0003.npy
train,noisy,6670,1024,80,6670_112764_6670-112764-0000.npy
train,noisy,6670,886,80,6670_296083_6670-296083-0019.npy
train,noisy,6670,916,80,6670_84209_6670-84209-0019.npy
train,noisy,6670,927,80,6670_112764_6670-112764-0010.npy
train,noisy,6670,248,80,6670_84209_6670-84209-0021.npy
train,noisy,6670,993,80,6670_112764_6670-112764-0041.npy
train,noisy,6670,775,80,6670_296083_6670-296083-0033.npy
train,noisy,6670,889,80,6670_84209_6670-84209-0001.npy
train,noisy,6670,349,80,6670_112764_6670-112764-0016.npy
train,noisy,6670,480,80,6670_84209_6670-84209-0032.npy
train,noisy,6670,954,80,6670_296083_6670-296083-0000.npy
train,noisy,6670,962,80,6670_112764_6670-112764-0029.npy
train,noisy,6670,903,80,6670_296083_6670-296083-0029.npy
train,noisy,6670,992,80,6670_84209_6670-84209-0030.npy
train,noisy,6670,943,80,6670_84209_6670-84209-0036.npy
train,noisy,6670,859,80,6670_296083_6670-296083-0034.npy
train,noisy,6670,861,80,6670_296083_6670-296083-0025.npy
train,noisy,766,825,80,766_127193_766-127193-0041.npy
train,noisy,766,574,80,766_127193_766-127193-0051.npy
train,noisy,766,1020,80,766_127193_766-127193-0070.npy
train,noisy,766,834,80,766_127193_766-127193-0008.npy
train,noisy,766,611,80,766_127193_766-127193-0011.npy
train,noisy,766,892,80,766_127195_766-127195-0023.npy
train,noisy,766,960,80,766_127193_766-127193-0001.npy
train,noisy,766,360,80,766_127193_766-127193-0020.npy
train,noisy,766,843,80,766_127195_766-127195-0024.npy
train,noisy,766,806,80,766_127195_766-127195-0000.npy
train,noisy,766,998,80,766_127195_766-127195-0020.npy
train,noisy,766,756,80,766_127193_766-127193-0068.npy
train,noisy,5700,222,80,5700_44605_5700-44605-0045.npy
train,noisy,5700,910,80,5700_51744_5700-51744-0029.npy
train,noisy,5700,792,80,5700_51758_5700-51758-0028.npy
train,noisy,5700,259,80,5700_44605_5700-44605-0000.npy
train,noisy,5700,979,80,5700_51758_5700-51758-0008.npy
train,noisy,5700,950,80,5700_51744_5700-51744-0032.npy
train,noisy,5700,974,80,5700_51758_5700-51758-0000.npy
train,noisy,5700,916,80,5700_44605_5700-44605-0018.npy
train,noisy,5700,923,80,5700_51758_5700-51758-0038.npy
train,noisy,5700,976,80,5700_51758_5700-51758-0031.npy
train,noisy,5700,1070,80,5700_51758_5700-51758-0026.npy
train,noisy,5700,945,80,5700_44605_5700-44605-0039.npy
train,noisy,5700,803,80,5700_51744_5700-51744-0039.npy
train,noisy,5700,679,80,5700_51744_5700-51744-0016.npy
train,noisy,4262,973,80,4262_14487_4262-14487-0009.npy
train,noisy,4262,798,80,4262_14487_4262-14487-0016.npy
train,noisy,4262,366,80,4262_14487_4262-14487-0052.npy
train,noisy,4262,1044,80,4262_14486_4262-14486-0013.npy
train,noisy,4262,296,80,4262_14486_4262-14486-0016.npy
train,noisy,4262,885,80,4262_14487_4262-14487-0053.npy
train,noisy,4262,538,80,4262_14487_4262-14487-0018.npy
train,noisy,4262,920,80,4262_14487_4262-14487-0054.npy
train,noisy,4262,844,80,4262_14487_4262-14487-0039.npy
train,noisy,4262,946,80,4262_14487_4262-14487-0022.npy
train,noisy,4262,939,80,4262_14486_4262-14486-0048.npy
train,noisy,4262,786,80,4262_14486_4262-14486-0043.npy
train,noisy,4262,816,80,4262_14486_4262-14486-0001.npy
train,noisy,8273,364,80,8273_283130_8273-283130-0026.npy
train,noisy,8273,901,80,8273_283127_8273-283127-0021.npy
train,noisy,8273,660,80,8273_283127_8273-283127-0002.npy
train,noisy,8273,996,80,8273_283130_8273-283130-0005.npy
train,noisy,8273,901,80,8273_283130_8273-283130-0011.npy
train,noisy,8273,641,80,8273_114823_8273-114823-0035.npy
train,noisy,8273,857,80,8273_283127_8273-283127-0030.npy
train,noisy,8273,777,80,8273_114823_8273-114823-0014.npy
train,noisy,8273,939,80,8273_114823_8273-114823-0057.npy
train,noisy,8273,898,80,8273_283127_8273-283127-0015.npy
train,noisy,8273,946,80,8273_283127_8273-283127-0026.npy
train,noisy,8273,305,80,8273_114823_8273-114823-0001.npy
train,noisy,3934,981,80,3934_102413_3934-102413-0019.npy
train,noisy,3934,707,80,3934_102413_3934-102413-0015.npy
train,noisy,3934,963,80,3934_102413_3934-102413-0036.npy
train,noisy,3934,773,80,3934_102415_3934-102415-0039.npy
train,noisy,3934,898,80,3934_102413_3934-102413-0028.npy
train,noisy,3934,964,80,3934_102415_3934-102415-0016.npy
train,noisy,3934,898,80,3934_102413_3934-102413-0004.npy
train,noisy,3934,1044,80,3934_102415_3934-102415-0009.npy
train,noisy,3934,861,80,3934_102413_3934-102413-0016.npy
train,noisy,3934,1002,80,3934_102415_3934-102415-0033.npy
train,noisy,3934,1021,80,3934_102415_3934-102415-0032.npy
train,noisy,6548,854,80,6548_65924_6548-65924-0019.npy
train,noisy,6548,945,80,6548_65924_6548-65924-0008.npy
train,noisy,6548,199,80,6548_39672_6548-39672-0020.npy
train,noisy,6548,1051,80,6548_65924_6548-65924-0039.npy
train,noisy,6548,877,80,6548_65924_6548-65924-0040.npy
train,noisy,6548,1011,80,6548_39672_6548-39672-0019.npy
train,noisy,6548,629,80,6548_96095_6548-96095-0014.npy
train,noisy,6548,1004,80,6548_39672_6548-39672-0013.npy
train,noisy,6548,867,80,6548_65924_6548-65924-0010.npy
train,noisy,6548,280,80,6548_96095_6548-96095-0000.npy
train,noisy,6548,286,80,6548_39672_6548-39672-0018.npy
train,noisy,6548,994,80,6548_65924_6548-65924-0005.npy
train,noisy,6548,514,80,6548_39672_6548-39672-0008.npy
train,noisy,6548,957,80,6548_96095_6548-96095-0018.npy
train,noisy,6548,973,80,6548_39672_6548-39672-0025.npy
train,noisy,6548,656,80,6548_39672_6548-39672-0045.npy
train,noisy,6548,835,80,6548_65924_6548-65924-0027.npy
train,noisy,6548,135,80,6548_39672_6548-39672-0002.npy
train,noisy,6548,914,80,6548_96095_6548-96095-0039.npy
train,noisy,6548,663,80,6548_39672_6548-39672-0030.npy
train,noisy,6548,552,80,6548_39672_6548-39672-0037.npy
train,noisy,6548,599,80,6548_65924_6548-65924-0013.npy
train,noisy,6224,1005,80,6224_61957_6224-61957-0010.npy
train,noisy,6224,920,80,6224_34608_6224-34608-0007.npy
train,noisy,6224,611,80,6224_61958_6224-61958-0011.npy
train,noisy,6224,999,80,6224_61958_6224-61958-0023.npy
train,noisy,6224,946,80,6224_61957_6224-61957-0018.npy
train,noisy,6224,923,80,6224_61958_6224-61958-0028.npy
train,noisy,6224,958,80,6224_61958_6224-61958-0024.npy
train,noisy,6224,1010,80,6224_34608_6224-34608-0046.npy
train,noisy,6224,967,80,6224_34608_6224-34608-0040.npy
train,noisy,6224,812,80,6224_34608_6224-34608-0019.npy
train,noisy,6224,825,80,6224_61957_6224-61957-0036.npy
train,noisy,6224,900,80,6224_61957_6224-61957-0026.npy
train,noisy,6224,918,80,6224_61957_6224-61957-0019.npy
train,noisy,6224,1026,80,6224_34608_6224-34608-0021.npy
train,noisy,6224,877,80,6224_61958_6224-61958-0030.npy
train,noisy,6224,1019,80,6224_61957_6224-61957-0000.npy
train,noisy,4993,951,80,4993_40688_4993-40688-0014.npy
train,noisy,4993,167,80,4993_40677_4993-40677-0034.npy
train,noisy,4993,260,80,4993_40688_4993-40688-0031.npy
train,noisy,4993,212,80,4993_40688_4993-40688-0024.npy
train,noisy,4993,506,80,4993_40677_4993-40677-0016.npy
train,noisy,4993,315,80,4993_40677_4993-40677-0041.npy
train,noisy,4993,972,80,4993_40688_4993-40688-0057.npy
train,noisy,4993,361,80,4993_40688_4993-40688-0049.npy
train,noisy,4993,945,80,4993_40688_4993-40688-0004.npy
train,noisy,4993,982,80,4993_40677_4993-40677-0050.npy
train,noisy,4993,927,80,4993_40677_4993-40677-0073.npy
train,noisy,4993,880,80,4993_40677_4993-40677-0012.npy
train,noisy,4993,872,80,4993_40677_4993-40677-0077.npy
train,noisy,4993,604,80,4993_40688_4993-40688-0008.npy
train,noisy,4993,488,80,4993_40688_4993-40688-0056.npy
train,noisy,4993,557,80,4993_40688_4993-40688-0018.npy
train,noisy,4993,778,80,4993_40688_4993-40688-0065.npy
train,noisy,4993,820,80,4993_40677_4993-40677-0065.npy
train,noisy,6804,292,80,6804_79287_6804-79287-0052.npy
train,noisy,6804,1032,80,6804_79287_6804-79287-0004.npy
train,noisy,6804,814,80,6804_79288_6804-79288-0041.npy
train,noisy,6804,947,80,6804_79288_6804-79288-0082.npy
train,noisy,6804,935,80,6804_79288_6804-79288-0073.npy
train,noisy,6804,999,80,6804_79288_6804-79288-0071.npy
train,noisy,6804,453,80,6804_79288_6804-79288-0080.npy
train,noisy,6804,431,80,6804_79288_6804-79288-0032.npy
train,noisy,6804,696,80,6804_79287_6804-79287-0039.npy
train,noisy,6804,651,80,6804_79288_6804-79288-0055.npy
train,noisy,6804,621,80,6804_79288_6804-79288-0006.npy
train,noisy,6804,649,80,6804_79287_6804-79287-0049.npy
train,noisy,6804,799,80,6804_79288_6804-79288-0025.npy
train,noisy,6804,295,80,6804_79287_6804-79287-0032.npy
train,noisy,6804,961,80,6804_79287_6804-79287-0031.npy
train,noisy,6804,859,80,6804_79288_6804-79288-0084.npy
train,noisy,4193,661,80,4193_48170_4193-48170-0031.npy
train,noisy,4193,994,80,4193_48170_4193-48170-0026.npy
train,noisy,4193,978,80,4193_48170_4193-48170-0003.npy
train,noisy,4193,1020,80,4193_48170_4193-48170-0024.npy
train,noisy,4193,165,80,4193_48170_4193-48170-0021.npy
train,noisy,4193,985,80,4193_48170_4193-48170-0006.npy
train,noisy,4193,803,80,4193_48173_4193-48173-0044.npy
train,noisy,4193,960,80,4193_48170_4193-48170-0027.npy
train,noisy,4193,876,80,4193_48170_4193-48170-0040.npy
train,noisy,4193,893,80,4193_48170_4193-48170-0001.npy
train,noisy,4193,932,80,4193_48169_4193-48169-0007.npy
train,noisy,4193,622,80,4193_48169_4193-48169-0023.npy
train,noisy,4193,917,80,4193_48169_4193-48169-0048.npy
train,noisy,4193,859,80,4193_48170_4193-48170-0008.npy
train,noisy,4193,520,80,4193_48169_4193-48169-0020.npy
train,noisy,4193,458,80,4193_48169_4193-48169-0014.npy
train,noisy,4193,883,80,4193_48169_4193-48169-0009.npy
train,noisy,4193,934,80,4193_48173_4193-48173-0012.npy
train,noisy,4193,916,80,4193_48173_4193-48173-0008.npy
train,noisy,4193,889,80,4193_48169_4193-48169-0003.npy
train,noisy,4193,989,80,4193_48169_4193-48169-0040.npy
train,noisy,4193,986,80,4193_48173_4193-48173-0007.npy
train,noisy,1704,954,80,1704_142310_1704-142310-0002.npy
train,noisy,1704,936,80,1704_142310_1704-142310-0089.npy
train,noisy,1704,971,80,1704_142310_1704-142310-0058.npy
